18	1001	31500
18	34001	43000
18	52001	55000
18	63001	69000
18	3033501	3036000
18	4396501	4403000
18	8414001	8417000
18	12317501	12320000
18	19559001	19562500
18	27300001	27302500
18	28235001	28237500
18	29760001	29762500
18	30626001	30628500
18	31054001	31056500
18	32176001	32178500
18	32333001	32335500
18	33844501	33847000
18	45080001	45082500
18	45340501	45348000
18	48701501	48704500
18	49254501	49293000
18	51287501	51290000
18	51421001	51423500
18	51634501	51637500
18	55207501	55210000
18	57052001	57054500
18	57589501	57600500
18	57621001	57623500
18	57628001	57634500
18	57635001	57644500
18	58762001	58768000
18	59551501	59562500
18	62453001	62456000
18	62457001	62466000
18	62563001	62570000
18	62949501	62952500
18	63831501	63834000
18	65635501	65638000
19	197001	199500
19	5727001	5729500
19	6443001	6445500
19	17221501	17225000
19	48216501	48218500
19	52366501	52374000
19	60833501	60837000
19	61985501	61987500
20	680001	682500
20	5968001	5970500
20	7097001	7099500
20	14598001	14600500
20	26980501	26989000
20	30481001	30483500
20	49699501	49702000
20	57425001	57427500
20	67420001	67422500
20	68086001	68090000
20	70350501	70353500
20	70860501	70863000
20	71199501	71202000
21	288501	317000
21	364001	366500
21	368001	381500
21	934501	955500
21	3184001	3186500
21	3561501	3564500
21	6676001	6683000
21	10577001	10579500
21	17682501	17684500
21	19672001	19680500
21	34869501	34872000
21	35470001	35473500
21	46708501	46711000
21	47785501	47788000
21	48198501	48202000
21	57114001	57116500
21	58303001	58305500
21	58736001	58742500
21	68716501	68719000
21	69852501	69855000
22	4894001	4896500
22	8169001	8172000
22	16087501	16090000
22	23924001	23926500
22	28239501	28242000
22	39651001	39654000
22	39796001	39800500
22	57454001	57457000
22	59791501	59794000
22	60183001	60185500
23	14915501	14918000
23	16584501	16591500
23	25863501	25865500
23	26095001	26099000
23	26099001	26120500
23	26121501	26127000
23	26128001	26165000
23	27912501	27919000
23	27926501	27939500
23	27955001	27964500
23	27966001	27968000
23	28640501	28688500
23	28698001	28707000
23	29239501	29248000
23	29254501	29296000
23	35729501	35735000
23	36114501	36119500
23	38852001	38856500
23	45618501	45621500
23	48877001	48879500
23	49023001	49025500
23	50669001	50671500
23	51117501	51120000
24	8100001	8102500
24	12513501	12520500
24	12774501	12779000
24	16345001	16349500
24	19816501	19819000
24	28421501	28424500
24	42640001	42642500
24	46602501	46605500
24	46606001	46612000
24	46612501	46620500
24	49225501	49227500
24	53418001	53421000
24	55825501	55828500
24	61269001	61271500
24	61860001	61882500
25	11308501	11311000
25	16994001	17005000
25	27838501	27841000
25	29441501	29443500
25	36159501	36162500
25	39088501	39091000
25	40406001	40408500
25	42320001	42349500
26	12001	14000
26	3122001	3124500
26	3126001	3132000
26	5216501	5218500
26	6587501	6609500
26	14796501	14799000
26	15175001	15177500
26	15181001	15185000
26	17579001	17581000
26	20785001	20788500
26	29610001	29612500
26	30147001	30150000
26	42423501	42425500
26	45727001	45729500
26	47415001	47418000
26	47473001	47476500
26	51667001	51669500
27	2169501	2173500
27	5437501	5440000
27	5507501	5510000
27	6516501	6530500
27	6926001	6928000
27	6955001	6964500
27	6966001	6968000
27	6985501	7005000
27	7005501	7023000
27	7253001	7255500
27	18753001	18755500
27	34376501	34380000
27	36601001	36603500
27	36694001	36698000
27	42399501	42402000
28	2001	25000
28	566001	568000
28	1332001	1335500
28	2579501	2582000
28	3879501	3882000
28	4472001	4475500
28	6462001	6466000
28	8858001	8860500
28	9936001	9940000
28	14392501	14395000
28	14452001	14458000
28	17289001	17291500
28	22656501	22659000
28	24079501	24082000
28	29818001	29821500
28	30630501	30633000
28	31630001	31634000
28	36055001	36057500
28	40804001	40806500
28	41871001	41873000
28	41873501	41875500
29	1229001	1231500
29	5482001	5484000
29	5520501	5527500
29	13064501	13073000
29	32051001	32053500
29	32735501	32738500
29	37210501	37213000
29	38362001	38364500
29	39497001	39499500
29	45822501	45826000
